unit,state,unit_fe,group,g,year,year_fe,treat,rel_year,rel_year_binned,error,te,te_dynamic,dep_var
457,31,7.4963292834422,Group 1,2000,2020,-0.194375729988389,TRUE,20,6,1.43526921080179,2,1,11.7372227642556
458,10,0.743304388469795,Group 3,0,1990,0.979324022840651,FALSE,Inf,Inf,-0.441505639918016,0,0,1.28112277139243
458,10,0.743304388469795,Group 3,0,1991,-0.292484972332731,FALSE,Inf,Inf,1.91072786473868,0,0,2.36154728087575
458,10,0.743304388469795,Group 3,0,1992,0.940790855999866,FALSE,Inf,Inf,0.970157217233169,0,0,2.65425246170283
458,10,0.743304388469795,Group 3,0,1993,-0.541693784148643,FALSE,Inf,Inf,0.0271848701812042,0,0,0.228795474502357
458,10,0.743304388469795,Group 3,0,1994,0.413491313237366,FALSE,Inf,Inf,0.745322046525627,0,0,1.90211774823279
458,10,0.743304388469795,Group 3,0,1995,-0.110919138280259,FALSE,Inf,Inf,0.809710300735111,0,0,1.44209555092465
458,10,0.743304388469795,Group 3,0,1996,1.53539379907215,FALSE,Inf,Inf,0.302957847866334,0,0,2.58165603540828
458,10,0.743304388469795,Group 3,0,1997,1.51896615911191,FALSE,Inf,Inf,0.231517727372262,0,0,2.49378827495397
458,10,0.743304388469795,Group 3,0,1998,1.53259178909296,FALSE,Inf,Inf,0.322065745242559,0,0,2.59796192280531
458,10,0.743304388469795,Group 3,0,1999,2.06029732013281,FALSE,Inf,Inf,-0.665300018618717,0,0,2.13830168998389
458,10,0.743304388469795,Group 3,0,2000,0.191135599913625,FALSE,Inf,Inf,-0.540165858337492,0,0,0.394274130045929
458,10,0.743304388469795,Group 3,0,2001,-0.77336472991868,FALSE,Inf,Inf,1.37529327431499,0,0,1.34523293286611
458,10,0.743304388469795,Group 3,0,2002,1.64943619782142,FALSE,Inf,Inf,-0.138169837677435,0,0,2.25457074861378
458,10,0.743304388469795,Group 3,0,2003,-1.23498868554183,FALSE,Inf,Inf,-1.21460695182162,0,0,-1.70629124889366
458,10,0.743304388469795,Group 3,0,2004,2.47021116632792,FALSE,Inf,Inf,1.21791276827485,0,0,4.43142832307256
458,10,0.743304388469795,Group 3,0,2005,-0.728812783249547,FALSE,Inf,Inf,0.121654331525174,0,0,0.136145936745423
458,10,0.743304388469795,Group 3,0,2006,-1.35671436375202,FALSE,Inf,Inf,0.869480459802885,0,0,0.256070484520663
458,10,0.743304388469795,Group 3,0,2007,-1.86073262173779,FALSE,Inf,Inf,0.576767235712063,0,0,-0.54066099755593
458,10,0.743304388469795,Group 3,0,2008,0.633238454031716,FALSE,Inf,Inf,1.2964697895432,0,0,2.67301263204472
458,10,0.743304388469795,Group 3,0,2009,0.122199952835223,FALSE,Inf,Inf,0.330138398150954,0,0,1.19564273945597
458,10,0.743304388469795,Group 3,0,2010,-0.251438202590534,FALSE,Inf,Inf,0.160145058207483,0,0,0.652011244086745
458,10,0.743304388469795,Group 3,0,2011,-0.953356490561747,FALSE,Inf,Inf,0.643014564490318,0,0,0.432962462398367
458,10,0.743304388469795,Group 3,0,2012,1.69061037185553,FALSE,Inf,Inf,0.716712404131991,0,0,3.15062716445732
458,10,0.743304388469795,Group 3,0,2013,-0.0711291154025597,FALSE,Inf,Inf,0.233193047493178,0,0,0.905368320560413
458,10,0.743304388469795,Group 3,0,2014,-1.13706126322022,FALSE,Inf,Inf,-2.59286526786733,0,0,-2.98662214261775
458,10,0.743304388469795,Group 3,0,2015,0.211050271657435,FALSE,Inf,Inf,1.00237503234866,0,0,1.95672969247589
458,10,0.743304388469795,Group 3,0,2016,-1.50674187219758,FALSE,Inf,Inf,2.33891772577479,0,0,1.57548024204701
458,10,0.743304388469795,Group 3,0,2017,-0.462725481069677,FALSE,Inf,Inf,-0.821305740079693,0,0,-0.540726832679574
458,10,0.743304388469795,Group 3,0,2018,1.44840171944003,FALSE,Inf,Inf,0.247603662523809,0,0,2.43930977043363
458,10,0.743304388469795,Group 3,0,2019,0.136159265579287,FALSE,Inf,Inf,-0.0782333264405072,0,0,0.801230327608575
458,10,0.743304388469795,Group 3,0,2020,0.932885325907151,FALSE,Inf,Inf,-0.16761796495488,0,0,1.50857174942207
459,35,6.30762604493099,Group 3,0,1990,1.1437414415511,FALSE,Inf,Inf,-1.06179849426601,0,0,6.38956899221608
459,35,6.30762604493099,Group 3,0,1991,0.0880791724286639,FALSE,Inf,Inf,1.9160774379001,0,0,8.31178265525976
459,35,6.30762604493099,Group 3,0,1992,1.29481949028257,FALSE,Inf,Inf,-0.244685403133104,0,0,7.35776013208046
459,35,6.30762604493099,Group 3,0,1993,-1.16373262385927,FALSE,Inf,Inf,-0.481442359222735,0,0,4.66245106184898
459,35,6.30762604493099,Group 3,0,1994,-0.97115052776324,FALSE,Inf,Inf,-0.162116499183101,0,0,5.17435901798465
459,35,6.30762604493099,Group 3,0,1995,-0.745666864323427,FALSE,Inf,Inf,0.60673976734664,0,0,6.1686989479542
459,35,6.30762604493099,Group 3,0,1996,-1.33370859636009,FALSE,Inf,Inf,2.05782161103684,0,0,7.03173905960774
459,35,6.30762604493099,Group 3,0,1997,1.6630526269582,FALSE,Inf,Inf,0.849886479462372,0,0,8.82056515135156
459,35,6.30762604493099,Group 3,0,1998,0.65074164331523,FALSE,Inf,Inf,1.47108541232203,0,0,8.42945310056825
459,35,6.30762604493099,Group 3,0,1999,-0.319002666808029,FALSE,Inf,Inf,0.667722986907011,0,0,6.65634636502997
459,35,6.30762604493099,Group 3,0,2000,1.54033966854919,FALSE,Inf,Inf,-0.0390372404185877,0,0,7.80892847306159
459,35,6.30762604493099,Group 3,0,2001,-1.43479122594966,FALSE,Inf,Inf,-1.50174893903652,0,0,3.37108587994482
459,35,6.30762604493099,Group 3,0,2002,2.25969028870489,FALSE,Inf,Inf,0.580400076774909,0,0,9.14771641041079
459,35,6.30762604493099,Group 3,0,2003,0.9072719907886,FALSE,Inf,Inf,0.7642716901183,0,0,7.97916972583789
459,35,6.30762604493099,Group 3,0,2004,0.00720090216433161,FALSE,Inf,Inf,0.299984044961652,0,0,6.61481099205697
459,35,6.30762604493099,Group 3,0,2005,-1.40617008270973,FALSE,Inf,Inf,-1.12056530328445,0,0,3.78089065893681
459,35,6.30762604493099,Group 3,0,2006,-0.157230966367376,FALSE,Inf,Inf,0.365250595494293,0,0,6.51564567405791
459,35,6.30762604493099,Group 3,0,2007,0.401468647175893,FALSE,Inf,Inf,1.56193320231205,0,0,8.27102789441893
459,35,6.30762604493099,Group 3,0,2008,1.45863012681822,FALSE,Inf,Inf,1.2546571412383,0,0,9.0209133129875
459,35,6.30762604493099,Group 3,0,2009,0.263356725386052,FALSE,Inf,Inf,-1.40304120083365,0,0,5.1679415694834
459,35,6.30762604493099,Group 3,0,2010,1.40523838575075,FALSE,Inf,Inf,1.24947791033755,0,0,8.96234234101929
459,35,6.30762604493099,Group 3,0,2011,-0.631442808276544,FALSE,Inf,Inf,-0.628913574167287,0,0,5.04726966248716
459,35,6.30762604493099,Group 3,0,2012,0.285695573999969,FALSE,Inf,Inf,-1.36264553719662,0,0,5.23067608173434
459,35,6.30762604493099,Group 3,0,2013,0.804376550044584,FALSE,Inf,Inf,0.283948645769649,0,0,7.39595124074522
459,35,6.30762604493099,Group 3,0,2014,-0.473848553819024,FALSE,Inf,Inf,1.28713800942918,0,0,7.12091550054114
459,35,6.30762604493099,Group 3,0,2015,-2.04539826602699,FALSE,Inf,Inf,0.402805520446891,0,0,4.66503329935089
459,35,6.30762604493099,Group 3,0,2016,0.641961064350633,FALSE,Inf,Inf,-0.738289942313956,0,0,6.21129716696767
459,35,6.30762604493099,Group 3,0,2017,1.10030402113959,FALSE,Inf,Inf,-1.5495528272654,0,0,5.85837723880518
459,35,6.30762604493099,Group 3,0,2018,0.0384628026677066,FALSE,Inf,Inf,0.0466231867536382,0,0,6.39271203435233
459,35,6.30762604493099,Group 3,0,2019,0.233790009046679,FALSE,Inf,Inf,0.430407688306767,0,0,6.97182374228443
459,35,6.30762604493099,Group 3,0,2020,0.0896164506351317,FALSE,Inf,Inf,0.570571610522396,0,0,6.96781410608852
460,34,4.64022563606404,Group 1,2000,1990,-0.568646237088715,FALSE,-10,-6,-0.385503744380973,0,0,3.68607565459435
460,34,4.64022563606404,Group 1,2000,1991,0.0356735650397122,FALSE,-9,-6,0.252589533294771,0,0,4.92848873439852
460,34,4.64022563606404,Group 1,2000,1992,-1.48956229883351,FALSE,-8,-6,0.112741615334298,0,0,3.26340495256483
460,34,4.64022563606404,Group 1,2000,1993,1.25528167512314,FALSE,-7,-6,-0.909506341520469,0,0,4.98600096966671
460,34,4.64022563606404,Group 1,2000,1994,0.499111927574742,FALSE,-6,-6,0.412253506257342,0,0,5.55159106989612
460,34,4.64022563606404,Group 1,2000,1995,-0.776471781438434,FALSE,-5,-5,0.452442551006656,0,0,4.31619640563226
460,34,4.64022563606404,Group 1,2000,1996,0.290293459257514,FALSE,-4,-4,-0.370743529001669,0,0,4.55977556631988
460,34,4.64022563606404,Group 1,2000,1997,-1.22920400726953,FALSE,-3,-3,1.41196243877712,0,0,4.82298406757162
460,34,4.64022563606404,Group 1,2000,1998,0.898877857924785,FALSE,-2,-2,-0.249514126128699,0,0,5.28958936786012
460,34,4.64022563606404,Group 1,2000,1999,0.0494247021437232,FALSE,-1,-1,0.115164616864133,0,0,4.80481495507189
460,34,4.64022563606404,Group 1,2000,2000,0.578775937058404,TRUE,0,0,-0.412521822731426,2,0,6.80647975039102
460,34,4.64022563606404,Group 1,2000,2001,0.114767473606404,TRUE,1,1,-0.532720705943819,2,0.05,6.27227240372662
460,34,4.64022563606404,Group 1,2000,2002,-0.360340782464084,TRUE,2,2,1.74967023269607,2,0.1,8.12955508629602
460,34,4.64022563606404,Group 1,2000,2003,1.11613026212631,TRUE,3,3,-1.66517443689658,2,0.15,6.24118146129377
460,34,4.64022563606404,Group 1,2000,2004,-1.33711094793218,TRUE,4,4,-2.05729766573546,2,0.2,3.4458170223964
460,34,4.64022563606404,Group 1,2000,2005,-0.965944309310371,TRUE,5,5,0.648620252203624,2,0.25,6.57290157895729
460,34,4.64022563606404,Group 1,2000,2006,0.4612558695538,TRUE,6,6,-0.785014076459682,2,0.3,6.61646742915815
460,34,4.64022563606404,Group 1,2000,2007,-1.28486881985427,TRUE,7,6,-1.30259313104485,2,0.35,4.40276368516492
460,34,4.64022563606404,Group 1,2000,2008,-0.123190342623888,TRUE,8,6,-0.0117841719781502,2,0.4,6.905251121462
460,34,4.64022563606404,Group 1,2000,2009,-0.251718512136111,TRUE,9,6,-3.60623910445795,2,0.45,3.23226801946997
460,34,4.64022563606404,Group 1,2000,2010,-0.704383197567152,TRUE,10,6,1.62173128218551,2,0.5,8.0575737206824
460,34,4.64022563606404,Group 1,2000,2011,0.793784891641268,TRUE,11,6,-0.332156065219841,2,0.55,7.65185446248546
460,34,4.64022563606404,Group 1,2000,2012,-0.270899050237299,TRUE,12,6,0.302011128485959,2,0.6,7.2713377143127
460,34,4.64022563606404,Group 1,2000,2013,-2.09854650446752,TRUE,13,6,-0.0973571292322425,2,0.65,5.09432200236428
460,34,4.64022563606404,Group 1,2000,2014,0.410114877701448,TRUE,14,6,-0.203341886993932,2,0.7,7.54699862677155
460,34,4.64022563606404,Group 1,2000,2015,-0.514904945002371,TRUE,15,6,1.50059737311969,2,0.75,8.37591806418136
460,34,4.64022563606404,Group 1,2000,2016,-0.166618503075386,TRUE,16,6,-0.519454245266361,2,0.8,6.75415288772229
460,34,4.64022563606404,Group 1,2000,2017,0.527914069028602,TRUE,17,6,-0.203137002583056,2,0.85,7.81500270250959
460,34,4.64022563606404,Group 1,2000,2018,-0.643147515953578,TRUE,18,6,0.317078451777802,2,0.9,7.21415657188826
460,34,4.64022563606404,Group 1,2000,2019,-0.137009914855026,TRUE,19,6,0.896103781124914,2,0.95,8.34931950233393
460,34,4.64022563606404,Group 1,2000,2020,-1.33751133242063,TRUE,20,6,0.660843565836572,2,1,6.96355786947998
461,36,6.32006278310301,Group 1,2000,1990,0.867047582135967,FALSE,-10,-6,-0.310998145371365,0,0,6.87611221986761
461,36,6.32006278310301,Group 1,2000,1991,1.28794329911601,FALSE,-9,-6,-0.101230347198388,0,0,7.50677573502063
461,36,6.32006278310301,Group 1,2000,1992,-0.682896501475498,FALSE,-8,-6,0.227342020817618,0,0,5.86450830244513
461,36,6.32006278310301,Group 1,2000,1993,0.352166560578449,FALSE,-7,-6,0.400820016290687,0,0,7.07304935997214
461,36,6.32006278310301,Group 1,2000,1994,-1.50333364086775,FALSE,-6,-6,0.575639602318775,0,0,5.39236874455403
461,36,6.32006278310301,Group 1,2000,1995,0.130997976432169,FALSE,-5,-5,0.665522788654225,0,0,7.1165835481894
461,36,6.32006278310301,Group 1,2000,1996,1.7301317351294,FALSE,-4,-4,0.06450052590641,0,0,8.11469504413882
461,36,6.32006278310301,Group 1,2000,1997,-0.331502930949331,FALSE,-3,-3,-0.0908443853071581,0,0,5.89771546684652
461,36,6.32006278310301,Group 1,2000,1998,-0.911062531211298,FALSE,-2,-2,0.967359096716628,0,0,6.37635934860834
461,36,6.32006278310301,Group 1,2000,1999,2.53092995438434,FALSE,-1,-1,-0.363585332280581,0,0,8.48740740520677
461,36,6.32006278310301,Group 1,2000,2000,-1.15130266423949,TRUE,0,0,1.66281005793023,2,0,8.83157017679374
461,36,6.32006278310301,Group 1,2000,2001,1.25079649811607,TRUE,1,1,1.21259804217577,2,0.05,10.8334573233948
461,36,6.32006278310301,Group 1,2000,2002,-0.0748967765148384,TRUE,2,2,0.364494770226267,2,0.1,8.70966077681444
461,36,6.32006278310301,Group 1,2000,2003,0.225173153566675,TRUE,3,3,1.07603877412323,2,0.15,9.77127471079291
461,36,6.32006278310301,Group 1,2000,2004,1.32351732659896,TRUE,4,4,0.0487191736226468,2,0.2,9.89229928332461
461,36,6.32006278310301,Group 1,2000,2005,2.65523494434597,TRUE,5,5,-0.107508362835418,2,0.25,11.1177893646136
461,36,6.32006278310301,Group 1,2000,2006,0.039485251522637,TRUE,6,6,0.191773584153468,2,0.3,8.85132161877912
461,36,6.32006278310301,Group 1,2000,2007,-0.979866159101621,TRUE,7,6,0.762617479902648,2,0.35,8.45281410390403
461,36,6.32006278310301,Group 1,2000,2008,-2.14601128914905,TRUE,8,6,-0.555008373610539,2,0.4,6.01904312034342
461,36,6.32006278310301,Group 1,2000,2009,-3.00604008024116,TRUE,9,6,0.544212652868603,2,0.45,6.30823535573045
461,36,6.32006278310301,Group 1,2000,2010,0.0757427257714797,TRUE,10,6,-0.296094253949162,2,0.5,8.59971125492533
461,36,6.32006278310301,Group 1,2000,2011,0.848206000526229,TRUE,11,6,1.55096698010148,2,0.55,11.2692357637307
461,36,6.32006278310301,Group 1,2000,2012,-0.318505401943954,TRUE,12,6,-1.73817665887833,2,0.6,6.86338072228072
461,36,6.32006278310301,Group 1,2000,2013,0.373976157182872,TRUE,13,6,-1.72603886245089,2,0.65,7.61800007783499
461,36,6.32006278310301,Group 1,2000,2014,-0.608344173869525,TRUE,14,6,1.88367803362361,2,0.7,10.2953966428571
461,36,6.32006278310301,Group 1,2000,2015,-1.37644935500747,TRUE,15,6,0.292540354004103,2,0.75,7.98615378209964
461,36,6.32006278310301,Group 1,2000,2016,1.31671276544275,TRUE,16,6,0.423085172635871,2,0.8,10.8598607211816
461,36,6.32006278310301,Group 1,2000,2017,1.43502156745604,TRUE,17,6,1.23246959334897,2,0.85,11.837553943908
461,36,6.32006278310301,Group 1,2000,2018,-0.143045209378578,TRUE,18,6,0.937769852274225,2,0.9,10.0147874259987
461,36,6.32006278310301,Group 1,2000,2019,-0.553243045946602,TRUE,19,6,-1.85492377898201,2,0.95,6.8618959581744
461,36,6.32006278310301,Group 1,2000,2020,1.17325763533204,TRUE,20,6,0.453664717440142,2,1,10.9469851358752
462,28,3.70668226614009,Group 3,0,1990,-0.270773005241004,FALSE,Inf,Inf,1.56846351850026,0,0,5.00437277939935
462,28,3.70668226614009,Group 3,0,1991,-1.0912360330898,FALSE,Inf,Inf,-0.69429967481515,0,0,1.92114655823514
462,28,3.70668226614009,Group 3,0,1992,1.10884848400549,FALSE,Inf,Inf,-0.640802680748472,0,0,4.17472806939711
462,28,3.70668226614009,Group 3,0,1993,0.186846316852384,FALSE,Inf,Inf,0.156365638255429,0,0,4.04989422124791
462,28,3.70668226614009,Group 3,0,1994,0.253284821453496,FALSE,Inf,Inf,0.0775311884961939,0,0,4.03749827608978
462,28,3.70668226614009,Group 3,0,1995,-0.768367446944334,FALSE,Inf,Inf,-0.15364841805931,0,0,2.78466640113645
462,28,3.70668226614009,Group 3,0,1996,-0.0133138002925914,FALSE,Inf,Inf,0.429834142138458,0,0,4.12320260798596
462,28,3.70668226614009,Group 3,0,1997,-0.674812666557796,FALSE,Inf,Inf,0.881463537518085,0,0,3.91333313710038
462,28,3.70668226614009,Group 3,0,1998,-1.86348322299285,FALSE,Inf,Inf,-1.09048392830805,0,0,0.752715114839201
462,28,3.70668226614009,Group 3,0,1999,2.02342116487644,FALSE,Inf,Inf,-0.240568800554696,0,0,5.48953463046184
462,28,3.70668226614009,Group 3,0,2000,-0.437058284849028,FALSE,Inf,Inf,-0.874281985195814,0,0,2.39534199609525
462,28,3.70668226614009,Group 3,0,2001,-1.4930086593057,FALSE,Inf,Inf,0.609366224432061,0,0,2.82303983126646
462,28,3.70668226614009,Group 3,0,2002,0.522015491519619,FALSE,Inf,Inf,-1.22861805544776,0,0,3.00007970221195
462,28,3.70668226614009,Group 3,0,2003,0.616553900612688,FALSE,Inf,Inf,1.86891690948905,0,0,6.19215307624183
462,28,3.70668226614009,Group 3,0,2004,-1.03513113872906,FALSE,Inf,Inf,-0.688606340872375,0,0,1.98294478653866
462,28,3.70668226614009,Group 3,0,2005,1.81787110504414,FALSE,Inf,Inf,0.79216899633342,0,0,6.31672236751766
462,28,3.70668226614009,Group 3,0,2006,1.01614010994726,FALSE,Inf,Inf,-1.20477619572441,0,0,3.51804618036295
462,28,3.70668226614009,Group 3,0,2007,1.01480175926371,FALSE,Inf,Inf,0.110510838594393,0,0,4.8319948639982
462,28,3.70668226614009,Group 3,0,2008,0.293189758503088,FALSE,Inf,Inf,1.79578783984431,0,0,5.79565986448749
462,28,3.70668226614009,Group 3,0,2009,0.306964565703736,FALSE,Inf,Inf,0.0803751227981589,0,0,4.09402195464199
462,28,3.70668226614009,Group 3,0,2010,0.022093592225825,FALSE,Inf,Inf,-0.143203251819257,0,0,3.58557260654666
462,28,3.70668226614009,Group 3,0,2011,-0.65418161308941,FALSE,Inf,Inf,-1.81695435284093,0,0,1.23554630020975
462,28,3.70668226614009,Group 3,0,2012,-0.636286805670655,FALSE,Inf,Inf,0.457740025620158,0,0,3.5281354860896
462,28,3.70668226614009,Group 3,0,2013,-1.65930551099459,FALSE,Inf,Inf,0.488320160849428,0,0,2.53569691599493
462,28,3.70668226614009,Group 3,0,2014,0.167206688814904,FALSE,Inf,Inf,-1.35388742725333,0,0,2.52000152770166
462,28,3.70668226614009,Group 3,0,2015,-0.569386268600246,FALSE,Inf,Inf,-0.960061524871812,0,0,2.17723447266804
462,28,3.70668226614009,Group 3,0,2016,-1.58155231754692,FALSE,Inf,Inf,-1.47500894200392,0,0,0.650121006589259
462,28,3.70668226614009,Group 3,0,2017,0.0494731411079488,FALSE,Inf,Inf,-0.76398650905446,0,0,2.99216889819358
462,28,3.70668226614009,Group 3,0,2018,0.924111460348399,FALSE,Inf,Inf,1.01887850495111,0,0,5.6496722314396
462,28,3.70668226614009,Group 3,0,2019,-0.165062979903573,FALSE,Inf,Inf,-0.0121983822137647,0,0,3.52942090402276
462,28,3.70668226614009,Group 3,0,2020,-0.438845234346751,FALSE,Inf,Inf,-1.19307519575576,0,0,2.07476183603759
463,7,0.777960408049641,Group 1,2000,1990,-0.900388332777192,FALSE,-10,-6,-0.112209130656316,0,0,-0.234637055383867
463,7,0.777960408049641,Group 1,2000,1991,-1.21565254096574,FALSE,-9,-6,-1.04300911869221,0,0,-1.4807012516083
463,7,0.777960408049641,Group 1,2000,1992,0.340444046096849,FALSE,-8,-6,-1.30723790875647,0,0,-0.188833454609984
463,7,0.777960408049641,Group 1,2000,1993,-1.5443504460024,FALSE,-7,-6,-1.722306826891,0,0,-2.48869686484376
463,7,0.777960408049641,Group 1,2000,1994,0.814047895627588,FALSE,-6,-6,1.10994840410952,0,0,2.70195670778674
463,7,0.777960408049641,Group 1,2000,1995,-0.294060072784027,FALSE,-5,-5,0.948240797686678,0,0,1.43214113295229
463,7,0.777960408049641,Group 1,2000,1996,-0.868736610507705,FALSE,-4,-4,-1.73630222089706,0,0,-1.82707842335512
463,7,0.777960408049641,Group 1,2000,1997,-1.69633514687727,FALSE,-3,-3,0.215931541395602,0,0,-0.702443197432028
463,7,0.777960408049641,Group 1,2000,1998,0.416667595370878,FALSE,-2,-2,-0.299413509131644,0,0,0.895214494288876
463,7,0.777960408049641,Group 1,2000,1999,-0.47043820840527,FALSE,-1,-1,0.816584687505238,0,0,1.12410688714961
463,7,0.777960408049641,Group 1,2000,2000,-0.943966512836189,TRUE,0,0,0.599454788016313,2,0,2.43344868322977
463,7,0.777960408049641,Group 1,2000,2001,0.103299850759232,TRUE,1,1,0.59193288550961,2,0.05,3.52319314431848
463,7,0.777960408049641,Group 1,2000,2002,-0.217951012196683,TRUE,2,2,-0.659285836401252,2,0.1,2.00072355945171
463,7,0.777960408049641,Group 1,2000,2003,-2.40603825062101,TRUE,3,3,0.00427335439705708,2,0.15,0.526195511825693
463,7,0.777960408049641,Group 1,2000,2004,-0.170473602518489,TRUE,4,4,0.248937132444748,2,0.2,3.0564239379759
463,7,0.777960408049641,Group 1,2000,2005,-1.02452043024923,TRUE,5,5,-0.855701273104767,2,0.25,1.14773870469565
463,7,0.777960408049641,Group 1,2000,2006,-0.25167465637197,TRUE,6,6,1.1337042139314,2,0.3,3.95998996560907
463,7,0.777960408049641,Group 1,2000,2007,2.23467889175206,TRUE,7,6,-1.17382152307142,2,0.35,4.18881777673028
463,7,0.777960408049641,Group 1,2000,2008,-0.658470023844923,TRUE,8,6,1.06782367939144,2,0.4,3.58731406359616
463,7,0.777960408049641,Group 1,2000,2009,-0.0855993959569132,TRUE,9,6,1.00574266711844,2,0.45,4.14810367921117
463,7,0.777960408049641,Group 1,2000,2010,-1.45217189746894,TRUE,10,6,0.655938591762778,2,0.5,2.48172710234348
463,7,0.777960408049641,Group 1,2000,2011,0.157921291846774,TRUE,11,6,-0.438842041016039,2,0.55,3.04703965888038
463,7,0.777960408049641,Group 1,2000,2012,-0.316764524808034,TRUE,12,6,-0.144188639310401,2,0.6,2.91700724393121
463,7,0.777960408049641,Group 1,2000,2013,0.549631429921846,TRUE,13,6,1.41229286206081,2,0.65,5.38988470003229
463,7,0.777960408049641,Group 1,2000,2014,-0.13077239294079,TRUE,14,6,1.60116826153782,2,0.7,4.94835627664667
463,7,0.777960408049641,Group 1,2000,2015,-1.23595838483763,TRUE,15,6,-1.17254686700937,2,0.75,1.11945515620264
463,7,0.777960408049641,Group 1,2000,2016,-0.389266758277224,TRUE,16,6,-1.54361449207895,2,0.8,1.64507915769347
463,7,0.777960408049641,Group 1,2000,2017,0.834017553467842,TRUE,17,6,0.363397939244451,2,0.85,4.82537590076194
463,7,0.777960408049641,Group 1,2000,2018,-0.524594430586122,TRUE,18,6,1.64991803763935,2,0.9,4.80328401510287
463,7,0.777960408049641,Group 1,2000,2019,1.77856046936333,TRUE,19,6,0.531310686374533,2,0.95,6.03783156378751
463,7,0.777960408049641,Group 1,2000,2020,-2.013099010559,TRUE,20,6,1.27059154838406,2,1,3.0354529458747
464,8,3.1181594736225,Group 3,0,1990,0.491940657994839,FALSE,Inf,Inf,-1.40564667511764,0,0,2.20445345649969
464,8,3.1181594736225,Group 3,0,1991,-0.730375486029676,FALSE,Inf,Inf,-0.0706316009185002,0,0,2.31715238667432
464,8,3.1181594736225,Group 3,0,1992,-0.533034131180272,FALSE,Inf,Inf,0.926533401345226,0,0,3.51165874378745
464,8,3.1181594736225,Group 3,0,1993,-0.498520164652401,FALSE,Inf,Inf,-0.109644402928918,0,0,2.50999490604118
464,8,3.1181594736225,Group 3,0,1994,1.40285394655656,FALSE,Inf,Inf,-1.9017963250501,0,0,2.61921709512896
464,8,3.1181594736225,Group 3,0,1995,0.0300430200978666,FALSE,Inf,Inf,1.61289902437738,0,0,4.76110151809774
464,8,3.1181594736225,Group 3,0,1996,-0.601170919500211,FALSE,Inf,Inf,1.3173384660161,0,0,3.83432702013839
464,8,3.1181594736225,Group 3,0,1997,0.817092967186264,FALSE,Inf,Inf,-1.83580767443803,0,0,2.09944476637073
464,8,3.1181594736225,Group 3,0,1998,0.392752886080181,FALSE,Inf,Inf,0.687626089174408,0,0,4.19853844887709
464,8,3.1181594736225,Group 3,0,1999,0.458821960700648,FALSE,Inf,Inf,1.82564900091637,0,0,5.40263043523952
464,8,3.1181594736225,Group 3,0,2000,0.580958366094898,FALSE,Inf,Inf,-1.30150331038082,0,0,2.39761452933658
464,8,3.1181594736225,Group 3,0,2001,0.52456229098676,FALSE,Inf,Inf,-0.273239673033672,0,0,3.36948209157559
464,8,3.1181594736225,Group 3,0,2002,-0.390928196005956,FALSE,Inf,Inf,-1.90948105868489,0,0,0.81775021893165
464,8,3.1181594736225,Group 3,0,2003,0.142244568664407,FALSE,Inf,Inf,-0.673777228814467,0,0,2.58662681347244
464,8,3.1181594736225,Group 3,0,2004,1.65853383141131,FALSE,Inf,Inf,1.68035309670596,0,0,6.45704640173977
464,8,3.1181594736225,Group 3,0,2005,-1.69981064500696,FALSE,Inf,Inf,-1.01044122808265,0,0,0.407907600532892
464,8,3.1181594736225,Group 3,0,2006,0.286707484807301,FALSE,Inf,Inf,1.39953670253678,0,0,4.80440366096658
464,8,3.1181594736225,Group 3,0,2007,-0.256801300363379,FALSE,Inf,Inf,0.677731485886979,0,0,3.5390896591461
464,8,3.1181594736225,Group 3,0,2008,-0.90238838446962,FALSE,Inf,Inf,0.546300304247678,0,0,2.76207139340056
464,8,3.1181594736225,Group 3,0,2009,-0.140429554077618,FALSE,Inf,Inf,-0.580045915078394,0,0,2.39768400446649
464,8,3.1181594736225,Group 3,0,2010,1.30028433999968,FALSE,Inf,Inf,-1.79051880163865,0,0,2.62792501198354
464,8,3.1181594736225,Group 3,0,2011,1.50597703781227,FALSE,Inf,Inf,0.609544030106643,0,0,5.23368054154141
464,8,3.1181594736225,Group 3,0,2012,-0.431162956449784,FALSE,Inf,Inf,-1.09876753752706,0,0,1.58822897964566
464,8,3.1181594736225,Group 3,0,2013,-0.320481541563018,FALSE,Inf,Inf,1.18349666846222,0,0,3.9811746005217
464,8,3.1181594736225,Group 3,0,2014,1.61456469955849,FALSE,Inf,Inf,-0.0919747181589217,0,0,4.64074945502207
464,8,3.1181594736225,Group 3,0,2015,1.52085851799796,FALSE,Inf,Inf,1.35956236678386,0,0,5.99858035840432
464,8,3.1181594736225,Group 3,0,2016,-0.076619178459782,FALSE,Inf,Inf,1.27317386549059,0,0,4.31471416065331
464,8,3.1181594736225,Group 3,0,2017,-2.31650138897891,FALSE,Inf,Inf,-1.1275536234676,0,0,-0.325895538824015
464,8,3.1181594736225,Group 3,0,2018,-0.59326086133021,FALSE,Inf,Inf,0.798762565016849,0,0,3.32366117730914
464,8,3.1181594736225,Group 3,0,2019,0.693224739591149,FALSE,Inf,Inf,-0.185241718015631,0,0,3.62614249519802
464,8,3.1181594736225,Group 3,0,2020,-1.31514084426189,FALSE,Inf,Inf,0.185025964380727,0,0,1.98804459374134
465,33,7.84956962896588,Group 3,0,1990,0.996570328074291,FALSE,Inf,Inf,-2.28315409630662,0,0,6.56298586073355
